obligacion;valor pago;fecha;cod
1023464673;$ 15.083.072;2/10/2020;recaudo
1023464674;$ 36.401.269;3/10/2020;recaudo
1023464675;$ 97.259.297;4/10/2020;recaudo
1023464676;$ 27.970.106;5/10/2020;recaudo
1023464677;$ 89.308.881;6/10/2020;recaudo
1023464678;$ 62.858.089;7/10/2020;recaudo
1023464679;$ 66.533.035;8/10/2020;recaudo
1023464680;$ 41.694.290;9/10/2020;recaudo
1023464681;$ 64.947.426;10/10/2020;recaudo
1023464682;$ 19.071.063;11/10/2020;recaudo
1023464683;$ 17.896.618;12/10/2020;recaudo
1023464684;$ 54.317.684;13/10/2020;recaudo
1023464685;$ 43.208.971;14/10/2020;recaudo
1023464686;$ 58.670.542;15/10/2020;recaudo
1023464687;$ 45.949.058;16/10/2020;recaudo
1023464688;$ 92.520.118;17/10/2020;recaudo
1023464689;$ 29.569.938;18/10/2020;recaudo
1023464690;$ 17.134.459;19/10/2020;recaudo
1023464691;$ 4.105.820;20/10/2020;recaudo
1023464692;$ 21.324.032;21/10/2020;recaudo
1023464693;$ 72.764.399;22/10/2020;recaudo
1023464694;$ 26.640.633;23/10/2020;recaudo
1023464695;$ 64.601.713;24/10/2020;recaudo
1023464696;$ 32.999.068;25/10/2020;recaudo
1023464697;$ 79.098.252;26/10/2020;recaudo
1023464698;$ 64.667.610;27/10/2020;recaudo
1023464699;$ 33.438.701;28/10/2020;recaudo
1023464700;$ 24.189.181;29/10/2020;recaudo
1023464701;-$ 117.658;1/10/2020;recaudo
1023464702;$ 7.419.846;2/10/2020;recaudo
1023464703;$ 46.364.245;3/10/2020;recaudo
1023464704;$ 35.326.077;4/10/2020;recaudo
1023464705;$ 85.128.731;5/10/2020;recaudo
1023464706;$ 76.602.168;6/10/2020;recaudo
1023464707;$ 13.064.770;7/10/2020;recaudo
1023464708;$ 58.945.281;8/10/2020;recaudo
1023464709;$ 98.151.080;9/10/2020;recaudo
1023464710;$ 45.812.381;10/10/2020;recaudo
1023464711;$ 38.822.603;11/10/2020;recaudo
1023464712;$ 49.982.019;12/10/2020;recaudo
1023464713;$ 83.885.381;13/10/2020;recaudo
1023464714;$ 5.168.348;14/10/2020;recaudo
1023464715;$ 81.880.812;15/10/2020;recaudo
1023464716;$ 38.733.791;16/10/2020;recaudo
1023464717;$ 5.649.617;17/10/2020;recaudo
1023464718;$ 96.267.709;18/10/2020;recaudo
1023464719;$ 32.801.880;19/10/2020;recaudo
1023464720;$ 23.392.357;20/10/2020;recaudo
1023464721;$ 24.676.618;21/10/2020;recaudo
1023464722;$ 99.525.280;22/10/2020;recaudo
1023464723;$ 27.611.310;23/10/2020;recaudo
1023464724;$ 87.054.622;1/10/2020;recaudo
1023464725;$ 13.892.321;2/10/2020;recaudo
1023464726;$ 57.091.628;3/10/2020;recaudo
1023464727;$ 25.871.545;4/10/2020;recaudo
1023464728;$ 85.959.462;5/10/2020;recaudo
1023464729;$ 5.734.207;6/10/2020;recaudo
1023464730;$ 19.063.157;7/10/2020;recaudo
1023464731;$ 80.220.284;8/10/2020;recaudo
1023464732;$ 12.501.203;9/10/2020;recaudo
1023464733;$ 31.192.364;10/10/2020;recaudo
1023464734;$ 58.024.847;11/10/2020;recaudo
1023464735;$ 50.671.152;12/10/2020;recaudo
1023464736;$ 25.029.491;13/10/2020;recaudo
1023464737;$ 83.713.337;14/10/2020;recaudo
1023464738;$ 50.813.407;15/10/2020;recaudo
1023464739;$ 43.855.517;16/10/2020;recaudo
1023464740;$ 78.242.665;17/10/2020;recaudo
1023464741;$ 52.163.472;18/10/2020;recaudo
1023464742;$ 70.295.733;19/10/2020;recaudo
1023464743;$ 73.793.442;20/10/2020;recaudo
1023464744;$ 6.175.721;21/10/2020;recaudo
1023464745;$ 99.345.479;22/10/2020;recaudo
1023464746;$ 35.154.899;1/10/2020;recaudo
1023464747;$ 52.403.124;2/10/2020;recaudo
1023464748;$ 9.567.090;3/10/2020;recaudo
1023464749;$ 12.441.241;4/10/2020;recaudo
1023464750;$ 47.637.481;5/10/2020;recaudo
1023464751;$ 62.547.081;6/10/2020;recaudo
1023464752;$ 23.754.948;7/10/2020;recaudo
1023464753;$ 20.798.064;8/10/2020;recaudo
1023464754;$ 27.633.098;9/10/2020;recaudo
1023464755;$ 43.199.839;10/10/2020;recaudo
1023464756;$ 71.557.055;11/10/2020;recaudo
1023464757;$ 3.047.476;12/10/2020;recaudo
1023464758;$ 36.714.375;13/10/2020;recaudo
1023464759;$ 3.194.946;14/10/2020;recaudo
1023464760;$ 1.815.294;15/10/2020;recaudo
1023464761;$ 78.817.365;16/10/2020;recaudo
1023464762;$ 22.748.422;17/10/2020;recaudo
1023464763;$ 76.738.046;18/10/2020;recaudo
1023464764;$ 38.442.992;19/10/2020;recaudo
1023464765;$ 72.036.733;20/10/2020;recaudo
1023464766;$ 91.508.194;21/10/2020;recaudo
1023464767;$ 50.685.261;22/10/2020;recaudo
1023464768;$ 40.896.451;1/10/2020;recaudo
1023464769;$ 1.722.804;2/10/2020;recaudo
1023464770;$ 31.935.805;3/10/2020;recaudo
1023464771;$ 37.371.423;4/10/2020;recaudo
1023464772;$ 20.961.221;5/10/2020;recaudo
1023464773;$ 61.288.553;6/10/2020;recaudo
1023464774;$ 77.997.441;7/10/2020;recaudo
1023464775;$ 16.922.507;8/10/2020;recaudo
1023464776;$ 91.479.270;9/10/2020;recaudo
1023464777;$ 26.218.911;10/10/2020;recaudo
1023464778;$ 53.277.818;11/10/2020;recaudo
1023464779;$ 80.903.935;12/10/2020;recaudo
1023464780;$ 45.513.906;13/10/2020;recaudo
1023464781;$ 19.775.650;14/10/2020;recaudo
1023464782;$ 12.212.911;15/10/2020;recaudo
1023464783;$ 68.051.167;16/10/2020;recaudo
1023464784;$ 6.452.721;17/10/2020;recaudo
1023464785;$ 41.235.015;18/10/2020;recaudo
1023464786;$ 60.082.783;19/10/2020;recaudo
1023464787;$ 84.182.649;20/10/2020;recaudo
1023464788;$ 75.633.560;21/10/2020;recaudo
1023464789;$ 84.774.773;22/10/2020;recaudo
1023464790;$ 69.741.912;1/10/2020;recaudo
1023464791;$ 5.081.271;2/10/2020;recaudo
1023464792;$ 14.510.744;3/10/2020;recaudo
1023464793;$ 67.917.841;4/10/2020;recaudo
1023464794;$ 85.715.072;5/10/2020;recaudo
1023464795;$ 5.639.866;6/10/2020;recaudo
1023464796;$ 87.110.009;7/10/2020;recaudo
1023464797;$ 52.191.226;8/10/2020;recaudo
1023464798;$ 30.373.802;9/10/2020;recaudo
1023464799;$ 38.334.414;10/10/2020;recaudo
1023464800;$ 44.583.235;11/10/2020;recaudo
1023464801;$ 23.730.756;12/10/2020;recaudo
1023464802;$ 80.134.949;13/10/2020;recaudo
1023464803;$ 70.251.249;14/10/2020;recaudo
1023464804;$ 21.651.435;15/10/2020;recaudo
1023464805;$ 55.731.692;16/10/2020;recaudo
1023464806;$ 42.630.649;17/10/2020;recaudo
1023464807;$ 13.747.423;18/10/2020;recaudo
1023464808;$ 73.754.589;19/10/2020;recaudo
1023464809;$ 59.111.899;20/10/2020;recaudo
1023464810;$ 35.738.102;21/10/2020;recaudo
1023464811;$ 65.440.539;22/10/2020;recaudo
1023464812;$ 3.048.934;23/10/2020;recaudo
1023464813;$ 31.332.536;24/10/2020;recaudo
1023464814;$ 86.396.165;25/10/2020;recaudo
1023464815;$ 77.972.071;26/10/2020;recaudo
1023464816;$ 58.977.643;27/10/2020;recaudo
1023464817;$ 78.008.949;28/10/2020;recaudo
1023464818;$ 26.600.821;29/10/2020;recaudo
1023464819;$ 82.997.929;1/10/2020;recaudo
1023464820;$ 5.102.901;2/10/2020;recaudo
1023464821;$ 34.231.625;3/10/2020;recaudo
1023464822;$ 8.205.401;4/10/2020;recaudo
1023464823;$ 27.645.201;5/10/2020;recaudo
1023464824;$ 47.734.020;6/10/2020;recaudo
1023464825;$ 57.207.759;7/10/2020;recaudo
1023464826;$ 38.204.136;8/10/2020;recaudo
1023464827;$ 43.228.246;9/10/2020;recaudo
1023464828;$ 75.484.075;10/10/2020;recaudo
1023464829;$ 87.292.933;11/10/2020;recaudo
1023464830;$ 86.634.299;12/10/2020;recaudo
1023464831;$ 86.121.508;13/10/2020;recaudo
1023464832;$ 30.174.272;14/10/2020;recaudo
1023464833;$ 83.340.261;15/10/2020;recaudo
1023464834;$ 73.848.423;16/10/2020;recaudo
1023464835;$ 16.103.873;17/10/2020;recaudo
1023464836;$ 46.580.099;18/10/2020;recaudo
1023464837;$ 56.470.654;19/10/2020;recaudo
1023464838;$ 98.546.020;20/10/2020;recaudo
1023464839;$ 80.933.522;21/10/2020;recaudo
1023464840;$ 30.965.399;22/10/2020;recaudo
1023464841;$ 55.436.809;23/10/2020;recaudo
1023464842;$ 64.331.260;24/10/2020;recaudo
1023464843;$ 47.644.857;25/10/2020;recaudo
1023464844;$ 89.308.679;26/10/2020;recaudo
1023464845;$ 59.956.861;27/10/2020;recaudo
1023464846;$ 21.017.641;28/10/2020;recaudo
1023464847;$ 13.563.872;29/10/2020;recaudo
1023464848;$ 61.541.892;1/10/2020;recaudo
1023464849;$ 10.662.913;2/10/2020;recaudo
1023464850;$ 40.677.343;3/10/2020;recaudo
1023464851;$ 89.834.083;4/10/2020;recaudo
1023464852;$ 95.076.042;5/10/2020;recaudo
1023464853;$ 88.516.300;6/10/2020;recaudo
1023464854;$ 72.935.531;7/10/2020;recaudo
1023464855;$ 97.030.649;8/10/2020;recaudo
1023464856;$ 1.441.354;9/10/2020;recaudo
1023464857;$ 10.642.051;10/10/2020;recaudo
1023464858;$ 27.332.004;11/10/2020;recaudo
1023464859;$ 11.228.984;12/10/2020;recaudo
1023464860;$ 48.365.579;13/10/2020;recaudo
1023464861;$ 82.830.685;14/10/2020;recaudo
1023464862;$ 8.356.523;15/10/2020;recaudo
1023464863;$ 62.848.737;16/10/2020;recaudo
1023464864;$ 93.288.863;17/10/2020;recaudo
1023464865;$ 80.868.969;18/10/2020;recaudo
1023464866;$ 15.863.142;19/10/2020;recaudo
1023464867;$ 93.956.061;20/10/2020;recaudo
1023464868;$ 71.967.405;21/10/2020;recaudo
1023464869;$ 14.548.327;22/10/2020;recaudo
1023464870;$ 44.205.528;23/10/2020;recaudo
1023464871;$ 77.791.842;24/10/2020;recaudo
1023464872;$ 95.021.297;25/10/2020;recaudo
1023464873;$ 1.284.544;26/10/2020;recaudo
1023464874;$ 31.436.616;27/10/2020;recaudo
1023464875;$ 69.615.145;28/10/2020;recaudo
1023464876;$ 76.601.274;29/10/2020;recaudo
1023464877;$ 18.782.302;1/10/2020;recaudo
1023464878;$ 35.387.492;2/10/2020;recaudo
1023464879;$ 72.729.227;3/10/2020;recaudo
1023464880;$ 61.615.300;4/10/2020;recaudo
1023464881;$ 13.265.937;5/10/2020;recaudo
1023464882;$ 20.929.100;6/10/2020;recaudo
1023464883;$ 97.758.886;7/10/2020;recaudo
1023464884;$ 19.327.222;8/10/2020;recaudo
1023464885;$ 14.506.968;9/10/2020;recaudo
1023464886;$ 82.611.823;10/10/2020;recaudo
1023464887;$ 38.091.207;11/10/2020;recaudo
1023464888;$ 68.068.277;12/10/2020;recaudo
1023464889;$ 16.846.819;13/10/2020;recaudo
1023464890;$ 47.711.878;14/10/2020;recaudo
1023464891;$ 6.916.883;15/10/2020;recaudo
1023464892;$ 8.196.857;16/10/2020;recaudo
1023464893;$ 71.091.204;17/10/2020;recaudo
1023464894;$ 33.973.405;18/10/2020;recaudo
1023464895;$ 72.437.891;19/10/2020;recaudo
1023464896;$ 5.140.796;20/10/2020;recaudo
1023464897;$ 31.779.318;21/10/2020;recaudo
1023464898;$ 78.921.559;22/10/2020;recaudo
1023464899;$ 16.468.207;23/10/2020;recaudo
1023464900;$ 79.059.112;1/10/2020;recaudo
1023464901;$ 47.739.103;2/10/2020;recaudo
1023464902;$ 87.679.249;3/10/2020;recaudo
1023464903;$ 30.546.100;4/10/2020;recaudo
1023464904;$ 7.190.310;5/10/2020;recaudo
1023464905;$ 8.045.971;6/10/2020;recaudo
1023464906;$ 94.331.364;7/10/2020;recaudo
1023464907;$ 98.007.627;8/10/2020;recaudo
1023464908;$ 30.565.640;9/10/2020;recaudo
1023464909;$ 47.016.638;10/10/2020;recaudo
1023464910;$ 82.700.666;11/10/2020;recaudo
1023464911;$ 81.585.337;12/10/2020;recaudo
1023464912;$ 37.646.230;13/10/2020;recaudo
1023464913;$ 38.328.701;14/10/2020;recaudo
1023464914;$ 5.253.161;15/10/2020;recaudo
1023464915;$ 88.416.890;16/10/2020;recaudo
1023464916;$ 29.224.426;17/10/2020;recaudo
1023464917;$ 65.831.556;18/10/2020;recaudo
1023464918;$ 46.857.244;19/10/2020;recaudo
1023464919;$ 30.765.397;20/10/2020;recaudo
1023464920;$ 33.725.575;21/10/2020;recaudo
1023464921;$ 88.015.027;22/10/2020;recaudo
1023464922;$ 77.132.704;1/10/2020;recaudo
1023464923;$ 89.856.810;2/10/2020;recaudo
1023464924;$ 51.406.305;3/10/2020;recaudo
1023464925;$ 9.505.304;4/10/2020;recaudo
1023464926;$ 48.835.891;5/10/2020;recaudo
1023464927;$ 76.676.032;6/10/2020;recaudo
1023464928;$ 68.178.847;7/10/2020;recaudo
1023464929;$ 86.389.728;8/10/2020;recaudo
1023464930;$ 71.089.807;9/10/2020;recaudo
1023464931;$ 39.923.828;10/10/2020;recaudo
1023464932;$ 56.847.038;11/10/2020;recaudo
1023464933;$ 69.362.483;12/10/2020;recaudo
1023464934;$ 94.175.740;13/10/2020;recaudo
1023464935;$ 10.659.318;14/10/2020;recaudo
1023464936;$ 61.264.262;15/10/2020;recaudo
1023464937;$ 11.344.273;16/10/2020;recaudo
1023464938;$ 8.175.394;17/10/2020;recaudo
1023464939;$ 47.958.467;18/10/2020;recaudo
1023464940;$ 8.831.668;19/10/2020;recaudo
1023464941;$ 21.363.594;20/10/2020;recaudo
1023464942;$ 2.367.119;21/10/2020;recaudo
1023464943;$ 18.513.725;22/10/2020;recaudo
1023464944;$ 47.608.618;1/10/2020;recaudo
1023464945;$ 60.469.828;2/10/2020;recaudo
1023464946;$ 38.482.806;3/10/2020;recaudo
1023464947;$ 59.824.795;4/10/2020;recaudo
1023464948;$ 223.036;5/10/2020;recaudo
1023464949;$ 55.991.031;6/10/2020;recaudo
1023464950;$ 19.984.428;7/10/2020;recaudo
1023464951;$ 73.856.147;8/10/2020;recaudo
1023464952;$ 84.736.834;9/10/2020;recaudo
1023464953;$ 23.641.206;10/10/2020;recaudo
1023464954;$ 90.291.521;11/10/2020;recaudo
1023464955;$ 74.709.800;12/10/2020;recaudo
1023464956;$ 29.264.988;13/10/2020;recaudo
1023464957;$ 74.226.702;14/10/2020;recaudo
1023464958;$ 72.930.888;15/10/2020;recaudo
1023464959;$ 24.608.577;16/10/2020;recaudo
1023464960;$ 85.589.092;17/10/2020;recaudo
1023464961;$ 28.095.451;18/10/2020;recaudo
1023464962;$ 16.050.019;19/10/2020;recaudo
1023464963;$ 76.654.252;20/10/2020;recaudo
1023464964;$ 65.428.461;21/10/2020;recaudo
1023464965;$ 45.403.493;22/10/2020;recaudo
1023464966;$ 56.419.571;1/10/2020;recaudo
1023464967;$ 3.610.827;2/10/2020;recaudo
1023464968;$ 88.667.926;3/10/2020;recaudo
1023464969;$ 2.352.460;4/10/2020;recaudo
1023464970;$ 68.290.003;5/10/2020;recaudo
1023464971;$ 17.141.811;6/10/2020;recaudo
1023464972;$ 28.016.713;7/10/2020;recaudo
1023464973;$ 6.102.707;8/10/2020;recaudo
1023464974;$ 87.072.168;9/10/2020;recaudo
1023464975;$ 56.010.654;10/10/2020;recaudo
1023464976;$ 58.093.224;11/10/2020;recaudo
1023464977;$ 88.483.771;12/10/2020;recaudo
1023464978;$ 24.117.841;13/10/2020;recaudo
1023464979;$ 94.390.677;14/10/2020;recaudo
1023464980;$ 5.587.569;15/10/2020;recaudo
1023464981;$ 84.138.482;16/10/2020;recaudo
1023464982;$ 52.989.995;17/10/2020;recaudo
1023464983;$ 85.800.273;18/10/2020;recaudo
1023464984;$ 82.192.423;19/10/2020;recaudo
1023464985;$ 74.886.143;20/10/2020;recaudo
1023464986;$ 29.373.065;21/10/2020;recaudo
1023464987;$ 26.014.817;22/10/2020;recaudo
1023464988;$ 5.425.802;23/10/2020;recaudo
1023464989;$ 61.309.624;24/10/2020;recaudo
1023464990;$ 35.361.369;25/10/2020;recaudo
1023464991;$ 77.720.309;26/10/2020;recaudo
1023464992;$ 431.523;27/10/2020;recaudo
1023464993;$ 71.767.217;28/10/2020;recaudo
1023464994;$ 89.934.374;29/10/2020;recaudo
1023464995;$ 74.014.376;1/10/2020;recaudo
1023464996;$ 81.093.076;2/10/2020;recaudo
1023464997;$ 45.543.955;3/10/2020;recaudo
1023464998;$ 13.001.139;4/10/2020;recaudo
1023464999;$ 75.157.028;5/10/2020;recaudo
1023465000;$ 16.296.816;6/10/2020;recaudo
1023465001;$ 99.406.024;7/10/2020;recaudo
1023465002;$ 17.659.335;8/10/2020;recaudo
1023465003;$ 79.478.827;9/10/2020;recaudo
1023465004;$ 54.146.608;10/10/2020;recaudo
1023465005;$ 98.623.725;11/10/2020;recaudo
1023465006;$ 21.865.484;12/10/2020;recaudo
1023465007;$ 23.139.892;13/10/2020;recaudo
1023465008;$ 46.863.292;14/10/2020;recaudo
1023465009;$ 38.265.144;15/10/2020;recaudo
1023465010;$ 91.339.697;16/10/2020;recaudo
1023465011;$ 54.483.737;17/10/2020;recaudo
1023465012;$ 71.627.707;18/10/2020;recaudo
1023465013;$ 64.107.981;19/10/2020;recaudo
1023465014;$ 23.994.234;20/10/2020;recaudo
1023465015;$ 61.697.489;21/10/2020;recaudo
1023465016;$ 8.131.395;22/10/2020;recaudo
1023465017;$ 82.154.310;23/10/2020;recaudo
1023465018;$ 92.445.011;24/10/2020;recaudo
1023465019;$ 88.655.951;25/10/2020;recaudo
1023465020;$ 52.057.073;26/10/2020;recaudo
1023465021;$ 84.572.521;27/10/2020;recaudo
1023465022;$ 2.498.371;28/10/2020;recaudo
1023465023;$ 78.273.907;29/10/2020;recaudo
1023465024;$ 44.720.432;1/10/2020;recaudo
1023465025;$ 87.581.024;2/10/2020;recaudo
1023465026;$ 62.671.374;3/10/2020;recaudo
1023465027;$ 90.590.726;4/10/2020;recaudo
1023465028;$ 64.512.743;5/10/2020;recaudo
1023465029;$ 23.953.782;6/10/2020;recaudo
1023465030;$ 37.790.772;7/10/2020;recaudo
1023465031;$ 1.062.862;8/10/2020;recaudo
1023465032;$ 51.769.399;9/10/2020;recaudo
1023465033;$ 11.040.345;10/10/2020;recaudo
1023465034;$ 24.357.161;11/10/2020;recaudo
1023465035;$ 1.760.582;12/10/2020;recaudo
1023465036;$ 17.542.315;13/10/2020;recaudo
1023465037;$ 7.253.343;14/10/2020;recaudo
1023465038;$ 21.757.695;15/10/2020;recaudo
1023465039;$ 9.021.411;16/10/2020;recaudo
1023465040;$ 37.836.671;17/10/2020;recaudo
1023465041;$ 5.738.176;18/10/2020;recaudo
1023465042;$ 38.890.016;19/10/2020;recaudo
1023465043;$ 50.804.678;20/10/2020;recaudo
1023465044;$ 81.553.624;21/10/2020;recaudo
1023465045;$ 33.055.998;22/10/2020;recaudo
1023465046;$ 63.066.352;23/10/2020;recaudo
1023465047;$ 77.297.499;24/10/2020;recaudo
1023465048;$ 68.377.524;25/10/2020;recaudo
1023465049;$ 872.337;26/10/2020;recaudo
1023465050;$ 53.735.041;27/10/2020;recaudo
1023465051;$ 36.867.150;28/10/2020;recaudo
1023465052;$ 8.117.030;29/10/2020;recaudo
1023465053;$ 86.601.449;1/10/2020;recaudo
1023465054;$ 73.177.838;2/10/2020;recaudo
1023465055;$ 93.970.402;3/10/2020;recaudo
1023465056;$ 76.399.897;4/10/2020;recaudo
1023465057;$ 5.249.771;5/10/2020;recaudo
1023465058;$ 92.045.253;6/10/2020;recaudo
1023465059;$ 59.794.824;7/10/2020;recaudo
1023465060;$ 38.985.609;8/10/2020;recaudo
1023465061;$ 84.601.210;9/10/2020;recaudo
1023465062;$ 40.618.002;10/10/2020;recaudo
1023465063;$ 78.200.548;11/10/2020;recaudo
1023465064;$ 79.115.735;12/10/2020;recaudo
1023465065;$ 83.923.136;13/10/2020;recaudo
1023465066;$ 50.221.486;14/10/2020;recaudo
1023465067;$ 35.524.732;15/10/2020;recaudo
1023465068;$ 41.659.705;16/10/2020;recaudo
1023465069;$ 1.449.175;17/10/2020;recaudo
1023465070;$ 87.279.269;18/10/2020;recaudo
1023465071;$ 65.170.623;19/10/2020;recaudo
1023465072;$ 31.923.710;20/10/2020;recaudo
1023465073;$ 3.713.145;21/10/2020;recaudo
1023465074;$ 16.661.391;22/10/2020;recaudo
1023465075;$ 99.725.690;23/10/2020;recaudo
1023465076;$ 46.560.638;1/10/2020;recaudo
1023465077;$ 1.278.858;2/10/2020;recaudo
1023465078;$ 20.978.201;3/10/2020;recaudo
1023465079;$ 77.658.247;4/10/2020;recaudo
1023465080;$ 8.793.254;5/10/2020;recaudo
1023465081;$ 14.010.771;6/10/2020;recaudo
1023465082;$ 21.629.229;7/10/2020;recaudo
1023465083;$ 1.964.892;8/10/2020;recaudo
1023465084;$ 11.580.535;9/10/2020;recaudo
1023465085;$ 46.764.716;10/10/2020;recaudo
1023465086;$ 42.317.211;11/10/2020;recaudo
1023465087;$ 8.975.646;12/10/2020;recaudo
1023465088;$ 73.584.967;13/10/2020;recaudo
1023465089;$ 95.441.018;14/10/2020;recaudo
1023465090;$ 66.720.588;15/10/2020;recaudo
1023465091;$ 56.055.533;16/10/2020;recaudo
1023465092;$ 66.358.714;17/10/2020;recaudo
1023465093;$ 13.088.686;18/10/2020;recaudo
1023465094;$ 51.491.804;19/10/2020;recaudo
1023465095;$ 4.630.848;20/10/2020;recaudo
1023465096;$ 4.347.989;21/10/2020;recaudo
1023465097;$ 5.287.951;22/10/2020;recaudo
1023465098;$ 8.015.257;1/10/2020;recaudo
1023465099;$ 4.973.681;2/10/2020;recaudo
1023465100;$ 89.084.251;3/10/2020;recaudo
1023465101;$ 89.439.126;4/10/2020;recaudo
1023465102;$ 38.593.754;5/10/2020;recaudo
1023465103;$ 29.883.699;6/10/2020;recaudo
1023465104;$ 51.941.883;7/10/2020;recaudo
1023465105;$ 24.841.534;8/10/2020;recaudo
1023465106;$ 37.620.778;9/10/2020;recaudo
1023465107;$ 97.125.891;10/10/2020;recaudo
1023465108;$ 79.981.302;11/10/2020;recaudo
1023465109;$ 75.243.071;12/10/2020;recaudo
1023465110;$ 14.499.767;13/10/2020;recaudo
1023465111;$ 64.483.460;14/10/2020;recaudo
1023465112;$ 68.830.270;15/10/2020;recaudo
1023465113;$ 94.660.181;16/10/2020;recaudo
1023465114;$ 8.644.051;17/10/2020;recaudo
1023465115;$ 40.199.169;18/10/2020;recaudo
1023465116;$ 53.098.432;19/10/2020;recaudo
1023465117;$ 51.702.657;20/10/2020;recaudo
1023465118;$ 80.208.402;21/10/2020;recaudo
1023465119;$ 26.123.673;22/10/2020;recaudo
1023465120;$ 13.518.846;1/10/2020;recaudo
1023465121;$ 83.967.859;2/10/2020;recaudo
1023465122;$ 9.983.573;3/10/2020;recaudo
1023465123;$ 33.840.144;4/10/2020;recaudo
1023465124;$ 9.688.151;5/10/2020;recaudo
1023465125;$ 31.422.248;6/10/2020;recaudo
1023465126;$ 7.189.883;7/10/2020;recaudo
1023465127;$ 7.317.502;8/10/2020;recaudo
1023465128;$ 38.353.797;9/10/2020;recaudo
1023465129;$ 89.160.848;10/10/2020;recaudo
1023465130;$ 54.772.744;11/10/2020;recaudo
1023465131;$ 90.670.473;12/10/2020;recaudo
1023465132;$ 13.463.665;13/10/2020;recaudo
1023465133;$ 83.330.061;14/10/2020;recaudo
1023465134;$ 34.468.345;15/10/2020;recaudo
1023465135;$ 21.994.393;16/10/2020;recaudo
1023465136;$ 18.753.312;17/10/2020;recaudo
1023465137;$ 7.081.069;18/10/2020;recaudo
1023465138;$ 67.538.633;19/10/2020;recaudo
1023465139;$ 4.628.525;20/10/2020;recaudo
1023465140;$ 67.838.205;21/10/2020;recaudo
1023465141;$ 95.938.120;22/10/2020;recaudo
1023465142;$ 53.467.411;1/10/2020;recaudo
1023465143;$ 1.269.159;2/10/2020;recaudo
1023465144;$ 57.926.951;3/10/2020;recaudo
1023465145;$ 16.778.744;4/10/2020;recaudo
1023465146;$ 73.695.414;5/10/2020;recaudo
1023465147;$ 35.377.226;6/10/2020;recaudo
1023465148;$ 37.833.502;7/10/2020;recaudo
1023465149;$ 80.491.516;8/10/2020;recaudo
1023465150;$ 31.361.398;9/10/2020;recaudo
1023465151;$ 45.155.575;10/10/2020;recaudo
1023465152;$ 51.960.792;11/10/2020;recaudo
1023465153;$ 53.198.474;12/10/2020;recaudo
1023465154;$ 99.619.293;13/10/2020;recaudo
1023465155;$ 19.122.829;14/10/2020;recaudo
1023465156;$ 75.824.726;15/10/2020;recaudo
1023465157;$ 44.897.600;16/10/2020;recaudo
1023465158;$ 87.010.343;17/10/2020;recaudo
1023465159;$ 56.364.757;18/10/2020;recaudo
1023465160;$ 81.464.160;19/10/2020;recaudo
1023465161;$ 83.876.822;20/10/2020;recaudo
1023465162;$ 41.983.080;21/10/2020;recaudo
1023465163;$ 83.740.381;22/10/2020;recaudo
1023465164;$ 45.495.621;23/10/2020;recaudo
1023465165;$ 90.380.889;24/10/2020;recaudo
1023465166;$ 86.144.532;25/10/2020;recaudo
1023465167;$ 53.588.556;26/10/2020;recaudo
1023465168;$ 79.584.386;27/10/2020;recaudo
1023465169;$ 91.391.017;28/10/2020;recaudo
1023465170;$ 96.244.305;29/10/2020;recaudo
1023465171;$ 32.827.256;1/10/2020;recaudo
1023465172;$ 48.815.184;2/10/2020;recaudo
1023465173;$ 31.001.834;3/10/2020;recaudo
1023465174;$ 76.085.948;4/10/2020;recaudo
1023465175;$ 82.553.400;5/10/2020;recaudo
1023465176;$ 25.116.152;6/10/2020;recaudo
1023465177;$ 94.826.495;7/10/2020;recaudo
1023465178;$ 9.331.364;8/10/2020;recaudo
1023465179;$ 394.351;9/10/2020;recaudo
1023465180;$ 35.076.310;10/10/2020;recaudo
1023465181;$ 76.081.349;11/10/2020;recaudo
1023465182;$ 82.375.677;12/10/2020;recaudo
1023465183;$ 52.517.338;13/10/2020;recaudo
1023465184;$ 5.716.265;14/10/2020;recaudo
1023465185;$ 30.798.875;15/10/2020;recaudo
1023465186;$ 78.217.253;16/10/2020;recaudo
1023465187;$ 52.758.933;17/10/2020;recaudo
1023465188;$ 32.712.193;18/10/2020;recaudo
1023465189;$ 14.461.954;19/10/2020;recaudo
1023465190;$ 20.986.848;20/10/2020;recaudo
1023465191;$ 7.280.823;21/10/2020;recaudo
1023465192;$ 37.333.228;22/10/2020;recaudo
1023465193;$ 73.209.576;23/10/2020;recaudo
